Time, Milliseconds, "tia"       , "TIA_AM_SCHA"           , "tqi_gs_fast_dec", "tqi_gs_fast_inc", "pv_av"     , "LAMB_LS_UP[1]"           , "LAMB_LS_UP[2]"           , "state_eng" , "teg_dyn_up_cat[1]", "TEG_DYN_UP_CAT[2]"           , "fup"       , "fup_sp"    , "pump_vol_vcv", "efppwm"    , "fup_efp"   , "iga_av_mv" , "TI_1_HOM[0]"           , "TI_1_HOM[3]"           , "amp_mes"   , "map"       , "map_mes"   , "map_1_mes" , "map_2_mes" , "pdt_mes"   , "maf"       , "iga_ad_1_knk[0]", "iga_ad_1_knk[1]", "iga_ad_1_knk[2]", "iga_ad_1_knk[3]", "iga_ad_1_knk[4]", "iga_ad_1_knk[5]", "lamb_sp[1]", "LAMB_SP[2]"           , "tqi_av"    , "gear"      , "vs"        , "CAM_SP_IVVT_IN"           , "map_sp"    , "rfp_sp"    , "Short Term Fuel Trim - Bank 1"           , "Long Term Fuel Trim - Bank 1"           , "Short Term Fuel Trim - Bank 2"           , "Long Term Fuel Trim - Bank 2"           , "Engine RPM"           , "Ignition Timing Advance for #1 Cylinder"           , "Ambient air temperature"           , "Commanded Throttle Actuator Control"           
Sec.ms, ms, Â°C       , Â°C       , Nm        , Nm        , %         ,           ,           , -         , Â°C       , Â°C       , hPa       , hPa       , %         , %         , hPa       , Â°        , ms        , ms        , hPa       , hPa       , hPa       , hPa       , hPa       , hPa       , mg/stroke , Â°        , Â°        , Â°        , Â°        , Â°        , Â°        ,           ,           , Nm        ,           , km/h      , Â°        , hPa       , Â°        , %         , %         , %         , %         , 1/min     , Â°        , Â°C       , %         
Timestamp, Timestamp Milliseconds,           , Param_TIAAMSCHA,           ,           ,           , Param_LAMBLSUP1, Param_LAMBLSUP2,           ,           , Param_TEGDYNUPCAT2,           ,           ,           ,           ,           ,           , Param_TI1HOM0, Param_TI1HOM3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           , Param_LAMBSP2,           ,           ,           , Param_CAMSPIVVTIN,           ,           , Param_ShortTermFuelTrimBank1, Param_LongTermFuelTrimBank1, Param_ShortTermFuelTrimBank2, Param_LongTermFuelTrimBank2, Param_EnginRPM, Param_IgnitTiminAdvanFor1Cylin, Param_AmbieAirTempe, Param_CommaThrotActuaContr
16.599,16599, 29.25     , 25.5      , 1023.96875, 0         , 16.601562 , 1.3837891 , 1.3544922 , 3         , 529.725   , 529.6625  , 57944.094 , 52862.906 , 2.796936  , 26.548767 , 5431.4297 , 19.125    , 1.1400001 , 1.1600001 , 1009.1063 , 331.75302 , 379.18185 , 378.35266 , 380.01102 , 360.8571  , 185.87823 , 0         , 0         , 0         , 0         , 0         , 0         , 0.8925781 , 0.8925781 , 118       , 3         , 66        , 90        , 741.19977 , 72.110596 , 0         , 7.03125   , 0         , 8.59375   , 3055.86   , 18.5      , 17        , 20.392157 
16.697,16697, 29.25     , 24.75     , 1023.96875, 0         , 27.050781 , 0.8935547 , 0.8515625 , 3         , 535.7875  , 535.725   , 56049.594 , 74291.45  , 41.085815 , 36.524963 , 5128.9463 , 19.5      , 3.1320002 , 3.2400002 , 1009.1063 , 709.6082  , 830.7507  , 833.5699  , 827.9315  , 815.4939  , 474.59357 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9902344 , 0.9902344 , 338       , 3         , 66        , 99.75     , 1110.7632 , 72.29004  , 0         , 7.8125    , 0         , 8.59375   , 3126.857  , 25        , 17        , 46.27451  
16.797,16797, 29.25     , 24.75     , 1023.96875, 0         , 37.304688 , 0.87402344, 0.8457031 , 3         , 543.9125  , 543.6     , 82408.08  , 95306.07  , 45.81604  , 42.77191  , 4722.9824 , 28.875    , 3.4080002 , 3.4680002 , 1009.1063 , 1095.0089 , 1088.9559 , 1098.5743 , 1079.3374 , 1001.89246, 574.7813  , 0         , 0         , 0         , 0         , 0         , 0         , 0.9902344 , 0.9902344 , 374.15625 , 3         , 67        , 103.5     , 1284.8071 , 40.861816 , 0         , 7.8125    , 0         , 8.59375   , 3040.8608 , 29.5      , 17        , 49.80392  
16.897,16897, 29.25     , 24.75     , 1023.96875, 0         , 49.414062 , 0.96191406, 0.93847656, 3         , 572.725   , 572.225   , 120080.5  , 115561.83 , 32.06787  , 42.97943  , 4807.8896 , 28.875    , 3.0760002 , 3.1120002 , 1009.1063 , 1211.425  , 1237.5441 , 1240.612  , 1234.5591 , 992.52277 , 698.34686 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9892578 , 0.9892578 , 498.90625 , 3         , 68        , 93.75     , 1846.9879 , 17.867432 , 0         , 7.8125    , 0         , 8.59375   , 3135.8564 , 26        , 17        , 59.215687 
16.997,16997, 29.25     , 24.75     , 1023.96875, 0         , 80.46875  , 0.96875   , 0.9814453 , 3         , 594.225   , 592.35    , 122457.91 , 121762.73 , 65.18555  , 55.08728  , 5251.001  , 25.5      , 6.1920004 , 6.216     , 1009.1063 , 1859.6743 , 1809.675  , 1802.5441 , 1816.8059 , 992.1082  , 1060.8624 , 0         , 0         , -1.125    , 0         , 0         , 0         , 0.83984375, 0.83984375, 688.78125 , 3         , 69        , 93.75     , 2419.2847 , 0         , 0         , 7.8125    , 0         , 8.59375   , 3207.853  , 25        , 17        , 75.29412  
17.098,17098, 29.25     , 24.75     , 1023.96875, 0         , 89.0625   , 0.7841797 , 0.7871094 , 3         , 625.0375  , 622.0375  , 123980.94 , 123391.89 , 73.602295 , 59.913635 , 5704.7256 , 24.375    , 6.7400002 , 6.8440003 , 1009.1063 , 2240.5974 , 2103.6177 , 2098.5596 , 2108.7585 , 1001.7266 , 1150.368  , 0         , 0         , -1.125    , 0         , 0         , 0         , 0.83984375, 0.83984375, 737.03125 , 3         , 71        , 93.75     , 2504.9385 , 0         , 0         , 7.8125    , -3.125    , 8.59375   , 3300.8489 , 24.5      , 17        , 87.05882  
17.197,17197, 29.25     , 24.75     , 1023.96875, 0         , 99.90234  , 0.8300781 , 0.83496094, 3         , 665.725   , 662.7875  , 125297.01 , 125835.64 , 78.95355  , 66.87775  , 6511.3477 , 23.625    , 7.2160006 , 7.32      , 1009.1063 , 2137.448  , 2161.4111 , 2168.8738 , 2154.0315 , 1000.7316 , 1206.5765 , 0         , 0         , -1.125    , 0         , 0         , 0         , 0.81933594, 0.81933594, 774.09375 , 3         , 72        , 93.75     , 2513.6448 , 0         , -3.125    , 7.8125    , -3.90625  , 8.59375   , 3365.846  , 24        , 17        , 89.411766 
17.297,17297, 29.25     , 24.75     , 1023.96875, 0         , 99.90234  , 0.80371094, 0.79296875, 3         , 657.0375  , 651.7875  , 129415.02 , 126650.22 , 77.830505 , 65.704346 , 6781.99   , 24.375    , 7.1040006 , 7.1960006 , 1009.1063 , 2190.3494 , 2186.701  , 2191.676  , 2181.8088 , 1000.0683 , 1208.7173 , 0         , 0         , -1.125    , 0         , 0         , 0         , 0.81933594, 0.81933594, 773.65625 , 3         , 74        , 93.75     , 2519.1174 , 0         , -3.90625  , 7.8125    , -3.90625  , 8.59375   , 3419.8435 , 24.5      , 17        , 92.15687  
17.397,17397, 29.25     , 24.75     , 1023.96875, 0         , 99.90234  , 0.80371094, 0.80859375, 3         , 655.4125  , 655.5375  , 135740.64 , 129093.97 , 73.70758  , 66.56952  , 6949.152  , 24.75     , 7.208     , 7.3160005 , 1009.1063 , 2221.6094 , 2217.0488 , 2217.4634 , 2216.6343 , 1003.30206, 1226.2665 , 0         , 0         , -0.375    , 0         , 0         , 0         , 0.81933594, 0.81933594, 788.46875 , 3         , 76        , 93.75     , 2515.6348 , 0         , -4.6875   , 7.8125    , -6.25     , 8.59375   , 3493.84   , 25.5      , 17        , 94.90196  
17.497,17497, 29.25     , 24.75     , 1023.96875, 0         , 99.90234  , 0.7714844 , 0.7910156 , 3         , 652.85    , 655.6625  , 136197.02 , 130248.18 , 73.86322  , 66.511536 , 6986.2993 , 25.125    , 7.136     , 7.1920004 , 1009.1063 , 2246.6504 , 2246.6504 , 2245.904  , 2247.3967 , 1000.48285, 1246.0624 , 0         , 0         , 0         , 0         , 0         , 0         , 0.81933594, 0.81933594, 799.59375 , 3         , 78        , 93.75     , 2510.245  , 0         , -6.25     , 7.8125    , -7.8125   , 8.59375   , 3572.8364 , 25        , 17        , 97.254906 
17.598,17598, 29.25     , 24.75     , 1023.96875, 0         , 99.90234  , 0.79003906, 0.7939453 , 3         , 653.85    , 659.4125  , 137730.66 , 130930.09 , 71.46301  , 67.337036 , 7031.4062 , 25.125    , 7.1480002 , 7.1720004 , 1009.1063 , 2275.174  , 2276.0862 , 2276.9153 , 2275.3398 , 1001.14624, 1265.2225 , 0         , 0         , 0         , 0         , 0         , 0         , 0.81933594, 0.81933594, 808       , 3         , 79        , 93.75     , 2496.5637 , 0         , -7.8125   , 7.8125    , -9.375    , 8.59375   , 3648.833  , 25        , 17        , 99.60784  
17.697,17697, 29.25     , 24        , 1023.96875, 0         , 99.90234  , 0.7919922 , 0.79296875, 3         , 654.85    , 652.7875  , 138765.47 , 131612    , 70.29724  , 68.62335  , 7044.673  , 25.125    , 7.188     , 7.248     , 1009.1063 , 2291.6746 , 2281.8904 , 2278.6565 , 2285.124  , 998.327   , 1278.7024 , 0         , 0         , 0         , 0         , 0         , 0         , 0.81933594, 0.81933594, 819.375   , 3         , 81        , 94.875    , 2481.8875 , 0         , -9.375    , 7.8125    , -10.9375  , 8.59375   , 3728.8293 , 25        , 17        , 99.60784  
17.798,17798, 29.25     , 24        , 1023.96875, 0         , 99.90234  , 0.7861328 , 0.7841797 , 3         , 657.5375  , 651.1     , 137672.28 , 132636.2  , 73.18573  , 69.43512  , 7068.553  , 25.125    , 7.1120005 , 7.1720004 , 1009.1063 , 2293.6646 , 2286.6167 , 2292.5037 , 2280.7295 , 999.0733  , 1290.4867 , 0         , 0         , 0         , 0         , 0         , 0         , 0.81933594, 0.81933594, 830.34375 , 3         , 83        , 95.25     , 2466.5476 , 0         , -10.15625 , 7.8125    , -11.71875 , 8.59375   , 3798.8262 , 25.5      , 17        , 99.60784  
17.897,17897, 29.25     , 24        , 1023.96875, 0         , 99.90234  , 0.7998047 , 0.7919922 , 3         , 661.725   , 654.0375  , 134695.2  , 133657.75 , 75.2182   , 71.41876  , 6980.992  , 25.5      , 7.1000004 , 7.168     , 1009.1063 , 2289.1042 , 2293.0842 , 2300.215  , 2285.9534 , 998.07825 , 1291.8008 , 0         , 0         , 0         , 0         , 0         , 0         , 0.81933594, 0.81933594, 833.84375 , 3         , 85        , 95.25     , 2458.09   , 0         , -11.71875 , 7.8125    , -11.71875 , 8.59375   , 3895.8218 , 25.5      , 17        , 99.60784  
17.997,17997, 29.25     , 24        , 1023.96875, 0         , 99.90234  , 0.81347656, 0.8017578 , 3         , 667.1625  , 657.6625  , 134313.12 , 134339.66 , 75.28076  , 72.34955  , 7004.8726 , 25.5      , 7.1720004 , 7.2360005 , 1009.1063 , 2295.9863 , 2311.9895 , 2312.0723 , 2311.9065 , 997.8295  , 1322.2577 , 0         , 0         , 0         , 0         , 0         , 0         , 0.81933594, 0.81933594, 844.5     , 3         , 86        , 95.625    , 2441.7554 , 0         , -11.71875 , 7.8125    , -12.5     , 8.59375   , 3965.8184 , 25        , 17        , 99.60784  
18.098,18098, 29.25     , 24        , 1023.96875, 0         , 99.90234  , 0.796875  , 0.81347656, 3         , 675.1625  , 665.7875  , 136255.39 , 135361.2  , 75.2182   , 73.71521  , 6988.9526 , 25.125    , 7.1280003 , 7.168     , 1009.1063 , 2316.5498 , 2317.0474 , 2313.399  , 2320.7786 , 995.8395  , 1323.8049 , 0         , 0         , 0         , 0         , 0         , 0         , 0.81933594, 0.81933594, 844.6875  , 3         , 88        , 96        , 2440.18   , 0         , -12.5     , 7.8125    , -13.28125 , 8.59375   , 4050.8145 , 25.5      , 17        , 99.60784  
18.197,18197, 29.25     , 24        , 1023.96875, 0         , 99.90234  , 0.7871094 , 0.8125    , 3         , 682.1625  , 677.7875  , 137157.53 , 136815.25 , 75.450134 , 74.97711  , 6991.606  , 25.5      , 7.136     , 7.2120004 , 1009.1063 , 2336.2014 , 2339.435  , 2347.644  , 2331.2263 , 994.0153  , 1312.508  , 0         , 0         , 0         , 0         , 0         , 0         , 0.81933594, 0.81933594, 844.5     , 3         , 90        , 96        , 2459.8313 , 0         , -13.28125 , 7.8125    , -13.28125 , 8.59375   , 4138.8105 , 25.5      , 17        , 99.60784  
18.297,18297, 29.25     , 24        , 1023.96875, 0         , 99.90234  , 0.81152344, 0.8144531 , 3         , 688.475   , 688.475   , 138049.06 , 138998.97 , 75.294495 , 74.9939   , 7015.486  , 25.5      , 7.044     , 7.176     , 1009.1063 , 2344.4102 , 2352.2043 , 2345.9856 , 2358.423  , 995.4249  , 1325.2037 , 0         , 0         , 0         , 0         , 0         , 0         , 0.81933594, 0.81933594, 860.03125 , 3         , 92        , 96        , 2473.264  , 0         , -14.84375 , 7.8125    , -14.0625  , 8.59375   , 4212.807  , 25.5      , 17        , 99.60784  
18.397,18397, 30        , 24        , 1023.96875, 0         , 99.90234  , 0.7998047 , 0.8125    , 3         , 696.4125  , 695.6     , 139243.08 , 140453    , 75.09766  , 74.63074  , 6994.2593 , 25.875    , 7.0200005 , 7.1840005 , 1009.1063 , 2354.9407 , 2361.9888 , 2368.0417 , 2356.0186 , 992.6886  , 1319.7355 , 0         , 0         , 0         , 0         , 0         , 0         , 0.81933594, 0.81933594, 850.28125 , 3         , 93        , 96        , 2479.8145 , 0         , -14.84375 , 7.8125    , -14.0625  , 8.59375   , 4298.803  , 26        , 17        , 99.60784  
18.498,18498, 30        , 24        , 1023.96875, 0         , 99.90234  , 0.8173828 , 0.8095703 , 3         , 701.85    , 708.6     , 139603.92 , 142634.06 , 75.57373  , 74.50104  , 6949.152  , 25.875    , 7.004     , 7.064     , 1009.1063 , 2366.0515 , 2352.2043 , 2346.732  , 2357.7598 , 992.77155 , 1308.9049 , 0         , 0         , 0         , 0         , 0         , 0         , 0.81933594, 0.81933594, 843.15625 , 3         , 95        , 96        , 2492.335  , 0         , -15.625   , 7.8125    , -14.0625  , 8.59375   , 4369.8    , 26        , 17        , 99.60784  
18.599,18599, 30        , 24        , 1023.96875, 0         , 99.90234  , 0.8154297 , 0.8203125 , 3         , 711.975   , 715.0375  , 141716    , 144090.77 , 75.95825  , 74.131775 , 6930.5786 , 26.25     , 6.9400005 , 7.0880003 , 1009.1063 , 2368.2075 , 2375.3384 , 2377.6602 , 2373.0996 , 991.4449  , 1319.2268 , 0         , 0         , 0         , 0         , 0         , 0         , 0.81933594, 0.81933594, 844.3125  , 3         , 97        , 96        , 2506.8455 , 0         , -14.84375 , 7.8125    , -14.0625  , 8.59375   , 4460.796  , 26        , 17        , 99.60784  
18.698,18698, 30        , 24        , 1023.96875, 0         , 99.90234  , 0.81640625, 0.81640625, 3         , 723.0375  , 723.7875  , 141583.33 , 146271.83 , 78.11737  , 73.72894  , 6914.658  , 26.25     , 6.932     , 7.056     , 1009.1063 , 2376.665  , 2364.0615 , 2372.602  , 2355.521  , 991.77655 , 1307.6969 , 0         , 0         , 0         , 0         , 0         , 0         , 0.81933594, 0.81933594, 838.625   , 3         , 99        , 96        , 2519.6978 , 0         , -15.625   , 7.8125    , -14.0625  , 8.59375   , 4543.792  , 26        , 17        , 99.60784  
18.797,18797, 30        , 24        , 1023.96875, 0         , 99.90234  , 0.8310547 , 0.82421875, 3         , 737.85    , 734.6     , 141349.84 , 147272.14 , 77.97089  , 73.583984 , 6861.5913 , 26.25     , 6.932     , 6.9960003 , 1009.1063 , 2376.9968 , 2373.846  , 2390.3464 , 2357.4282 , 987.46484 , 1299.4733 , 0         , 0         , 0         , 0         , 0         , 0         , 0.8203125 , 0.8203125 , 836.8125  , 3         , 101       , 96        , 2529.7307 , 0         , -14.84375 , 7.8125    , -14.0625  , 8.59375   , 4623.788  , 26        , 17        , 99.60784  
18.897,18897, 30.75     , 23.25     , 1023.96875, 0         , 99.90234  , 0.8251953 , 0.8144531 , 3         , 744.725   , 745.9125  , 144242    , 148086.72 , 79.02527  , 73.48938  , 6827.0977 , 26.25     , 6.9080005 , 7.0720005 , 1009.1063 , 2395.4873 , 2396.0679 , 2411.4905 , 2380.645  , 991.77655 , 1315.539  , 0         , 0         , 0         , 0         , 0         , 0         , 0.82128906, 0.82128906, 845.625   , 3         , 102       , 96        , 2544.1584 , 0         , -14.84375 , 7.8125    , -14.0625  , 8.59375   , 4684.7856 , 26.5      , 17        , 99.60784  
18.997,18997, 30.75     , 23.25     , 1023.96875, 0         , 99.90234  , 0.8310547 , 0.8173828 , 3         , 759.0375  , 754.725   , 144693.08 , 148903.95 , 79.06799  , 72.932434 , 6829.751  , 26.25     , 6.7440004 , 7.0280004 , 1009.1063 , 2404.5254 , 2425.918  , 2417.7092 , 2434.2097 , 990.284   , 1317.828  , 0         , 0         , 0         , 0         , 0         , 0         , 0.8222656 , 0.8222656 , 845.96875 , 3         , 104       , 96.375    , 2549.88   , 0         , -14.84375 , 7.8125    , -14.0625  , 8.59375   , 4766.7817 , 26        , 17        , 99.60784  
19.098,19098, 30.75     , 23.25     , 1023.96875, 0         , 99.90234  , 0.8154297 , 0.81347656, 3         , 769.475   , 763.225   , 145011.48 , 149447.89 , 80.05524  , 72.46246  , 6821.7905 , 26.25     , 6.84      , 7.0600004 , 1009.1063 , 2414.1438 , 2404.94   , 2382.801  , 2427.0789 , 995.4249  , 1291.6948 , 0         , 0         , 0         , 0         , 0         , 0         , 0.8232422 , 0.8232422 , 836.28125 , 3         , 106       , 96.375    , 2549.9626 , 0         , -14.84375 , 7.8125    , -14.0625  , 8.59375   , 4845.7783 , 26        , 17        , 99.60784  
19.198,19198, 31.5      , 23.25     , 1023.96875, 0         , 99.90234  , 0.82128906, 0.828125  , 3         , 778.225   , 772.35    , 145552.77 , 150262.48 , 80.667114 , 71.798706 , 6832.4043 , 26.625    , 6.8760004 , 6.9360003 , 1009.1063 , 2419.036  , 2425.7522 , 2419.6992 , 2431.8882 , 986.05524 , 1300.2574 , 0         , 0         , 0         , 0         , 0         , 0         , 0.82421875, 0.82421875, 838.78125 , 3         , 108       , 96.375    , 2549.88   , 0         , -14.84375 , 7.8125    , -14.0625  , 8.59375   , 4948.7734 , 26.5      , 17        , 99.60784  
19.298,19298, 31.5      , 23.25     , 1023.96875, 0         , 99.90234  , 0.8300781 , 0.82421875, 3         , 783.6     , 775.475   , 146582.27 , 150806.42 , 80.05524  , 71.795654 , 6776.6836 , 26.625    , 6.7720003 , 6.808     , 1009.1063 , 2425.1719 , 2416.797  , 2424.5913 , 2409.0857 , 986.96735 , 1288.5367 , 0         , 0         , 0         , 0         , 0         , 0         , 0.8251953 , 0.8251953 , 833.09375 , 3         , 110       , 96.375    , 2549.9626 , 0         , -14.84375 , 7.8125    , -13.28125 , 8.59375   , 5028.77   , 27        , 17        , 99.60784  
19.397,19397, 31.5      , 23.25     , 1023.96875, 0         , 99.90234  , 0.83691406, 0.83691406, 3         , 792.0375  , 783.475   , 146974.97 , 151185.84 , 81.5094   , 70.80078  , 6819.137  , 27        , 6.7640004 , 6.9560003 , 1009.1063 , 2430.147  , 2429.2349 , 2449.3838 , 2409.0857 , 983.89935 , 1307.3153 , 0         , 0         , 0         , 0         , 0         , 0         , 0.8261719 , 0.8261719 , 835.8125  , 3         , 111       , 97.5      , 2549.9626 , 0         , -14.0625  , 7.8125    , -13.28125 , 8.59375   , 5095.7666 , 27        , 17        , 99.60784  
19.497,19497, 32.25     , 23.25     , 1023.96875, 0         , 99.90234  , 0.8183594 , 0.8183594 , 3         , 797.725   , 792.725   , 147834.66 , 151498.94 , 80.90973  , 71.095276 , 6731.5767 , 27        , 6.728     , 6.892     , 1009.1063 , 2442.5015 , 2446.3987 , 2457.095  , 2435.7852 , 982.8214  , 1300.4059 , 0         , 0         , 0         , 0         , 0         , 0         , 0.82714844, 0.82714844, 830.90625 , 3         , 113       , 98.625    , 2549.9626 , 0         , -14.0625  , 7.8125    , -13.28125 , 8.59375   , 5183.7627 , 27        , 17        , 99.60784  
19.599,19599, 32.25     , 23.25     , 1023.96875, 0         , 99.90234  , 0.8310547 , 0.82910156, 3         , 808.1     , 802.6     , 150286.36 , 151711.22 , 80.70221  , 70.50934  , 6736.8833 , 27        , 6.7040005 , 6.8160005 , 1009.1063 , 2448.7205 , 2452.037  , 2446.15   , 2458.007  , 986.96735 , 1297.375  , 0         , 0         , 0         , 0         , 0         , 0         , 0.828125  , 0.828125  , 838.4375  , 3         , 115       , 99.75     , 2549.9626 , 0         , -14.0625  , 7.8125    , -13.28125 , 8.59375   , 5264.759  , 27.5      , 17        , 99.60784  
19.697,19697, 33        , 23.25     , 1023.96875, 0         , 99.90234  , 0.82714844, 0.83203125, 3         , 812.4125  , 810.4125  , 150604.77 , 152024.31 , 79.722595 , 70.33844  , 6697.083  , 27.375    , 6.6480002 , 6.7960005 , 1009.1063 , 2456.2659 , 2453.198  , 2448.7205 , 2457.6755 , 983.89935 , 1284.9972 , 0         , 0         , 0         , 0         , 0         , 0         , 0.828125  , 0.828125  , 837.65625 , 3         , 116       , 100.875   , 2549.9626 , 0         , -14.0625  , 7.8125    , -13.28125 , 8.59375   , 5329.756  , 27.5      , 17        , 99.60784  
19.797,19797, 33.75     , 23.25     , 1023.96875, 0         , 99.90234  , 0.8378906 , 0.83496094, 3         , 815.475   , 818.6625  , 150774.58 , 152340.06 , 79.35791  , 69.64722  , 6713.003  , 27.375    , 6.5880003 , 6.7440004 , 1009.1063 , 2461.324  , 2464.06   , 2456.2659 , 2471.8545 , 977.8464  , 1273.8488 , 0         , 0         , 0         , 0         , 0         , 0         , 0.8300781 , 0.8300781 , 822.96875 , 3         , 118       , 101.625   , 2549.88   , 0         , -14.0625  , 7.8125    , -12.5     , 8.59375   , 5405.7524 , 27.5      , 17        , 99.60784  
