Time, Milliseconds, "tia"       , "TIA_AM_SCHA"           , "tqi_gs_fast_dec", "tqi_gs_fast_inc", "pv_av"     , "LAMB_LS_UP[1]"           , "LAMB_LS_UP[2]"           , "state_eng" , "teg_dyn_up_cat[1]", "TEG_DYN_UP_CAT[2]"           , "fup"       , "fup_sp"    , "pump_vol_vcv", "efppwm"    , "fup_efp"   , "iga_av_mv" , "TI_1_HOM[0]"           , "TI_1_HOM[3]"           , "amp_mes"   , "map"       , "map_mes"   , "map_1_mes" , "map_2_mes" , "pdt_mes"   , "maf"       , "iga_ad_1_knk[0]", "iga_ad_1_knk[1]", "iga_ad_1_knk[2]", "iga_ad_1_knk[3]", "iga_ad_1_knk[4]", "iga_ad_1_knk[5]", "lamb_sp[1]", "LAMB_SP[2]"           , "tqi_av"    , "gear"      , "vs"        , "CAM_SP_IVVT_IN"           , "map_sp"    , "rfp_sp"    , "Short Term Fuel Trim - Bank 1"           , "Long Term Fuel Trim - Bank 1"           , "Short Term Fuel Trim - Bank 2"           , "Long Term Fuel Trim - Bank 2"           , "Engine RPM"           , "Ignition Timing Advance for #1 Cylinder"           , "Ambient air temperature"           , "Commanded Throttle Actuator Control"           
Sec.ms, ms, Â°C       , Â°C       , Nm        , Nm        , %         ,           ,           , -         , Â°C       , Â°C       , hPa       , hPa       , %         , %         , hPa       , Â°        , ms        , ms        , hPa       , hPa       , hPa       , hPa       , hPa       , hPa       , mg/stroke , Â°        , Â°        , Â°        , Â°        , Â°        , Â°        ,           ,           , Nm        ,           , km/h      , Â°        , hPa       , Â°        , %         , %         , %         , %         , 1/min     , Â°        , Â°C       , %         
Timestamp, Timestamp Milliseconds,           , Param_TIAAMSCHA,           ,           ,           , Param_LAMBLSUP1, Param_LAMBLSUP2,           ,           , Param_TEGDYNUPCAT2,           ,           ,           ,           ,           ,           , Param_TI1HOM0, Param_TI1HOM3,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           , Param_LAMBSP2,           ,           ,           , Param_CAMSPIVVTIN,           ,           , Param_ShortTermFuelTrimBank1, Param_LongTermFuelTrimBank1, Param_ShortTermFuelTrimBank2, Param_LongTermFuelTrimBank2, Param_EnginRPM, Param_IgnitTiminAdvanFor1Cylin, Param_AmbieAirTempe, Param_CommaThrotActuaContr
4.296,4296, 36.75     , 33        , 1023.96875, 0         , 0         , 0.99316406, 1.0058594 , 2         , 375.0375  , 374.975   , 42273.344 , 42681.96  , 11.216736 , 24.334717 , 5123.6396 , -1.875    , 0.96800005, 1.024     , 1012.423  , 453.39304 , 453.1443  , 452.7297  , 453.55887 , 447.42297 , 163.11504 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 66.90625  , 0         , 0         , 127.875   , 453.89053 , 70.57251  , 5.46875   , 0.78125   , 3.125     , 6.25      , 711.9674  , -2.5      , 17        , 1.5686275 
4.396,4396, 36.75     , 33        , 1023.96875, 0         , 0         , 0.99609375, 0.99609375, 2         , 374.975   , 374.9125  , 42432.547 , 42589.094 , 11.053467 , 24.343872 , 5120.9863 , -3        , 0.96800005, 1.0200001 , 1012.423  , 452.56387 , 452.48093 , 452.06635 , 452.97845 , 446.34503 , 162.64876 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 66.03125  , 0         , 0         , 127.875   , 453.39304 , 70.39307  , 5.46875   , 0.78125   , 3.125     , 6.25      , 711.9674  , -3        , 17        , 1.5686275 
4.496,4496, 36.75     , 33        , 1023.96875, 0         , 0         , 1.0009766 , 0.9941406 , 2         , 374.975   , 374.9125  , 42501.535 , 42700.535 , 11.117554 , 24.336243 , 5123.6396 , -2.625    , 0.99200004, 1.0200001 , 1012.423  , 451.9005  , 452.14926 , 451.65176 , 452.6468  , 446.09628 , 162.37323 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 66.25     , 0         , 0         , 127.875   , 454.47095 , 70.21362  , 5.46875   , 1.5625    , 3.125     , 6.25      , 711.9674  , -3        , 17        , 1.5686275 
4.596,4596, 36.75     , 33        , 1023.96875, 0         , 0         , 1.0058594 , 0.9902344 , 2         , 375.0375  , 374.975   , 42602.363 , 42700.535 , 11.062622 , 24.336243 , 5097.106  , -2.625    , 0.99200004, 1.008     , 1012.423  , 451.48593 , 452.06635 , 451.73468 , 452.398   , 445.84753 , 163.03026 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 66.5625   , 0         , 0         , 127.875   , 458.94852 , 70.03418  , 5.46875   , 1.5625    , 3.125     , 6.25      , 704.9677  , -2.5      , 17        , 1.5686275 
4.696,4696, 36.75     , 33        , 1023.96875, 0         , 0         , 1.0117188 , 0.98535156, 2         , 375.1     , 375.0375  , 42475     , 42573.176 , 11.044312 , 24.33014  , 5094.4526 , -2.625    , 1.0040001 , 0.98800004, 1012.423  , 451.98343 , 451.403   , 451.15427 , 451.73468 , 445.84753 , 162.52159 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 68.375    , 0         , 0         , 127.875   , 466.57693 , 69.85474  , 5.46875   , 0.78125   , 3.125     , 5.46875   , 697.968   , -0.5      , 17        , 1.5686275 
4.796,4796, 36.75     , 33        , 1023.96875, 0         , 0         , 1.0058594 , 0.9873047 , 2         , 375.0375  , 375.0375  , 42501.535 , 42517.453 , 11.080933 , 24.331665 , 5118.333  , 0         , 1.0120001 , 0.97200006, 1012.423  , 452.56387 , 452.89554 , 452.81262 , 452.97845 , 447.42297 , 163.49655 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 69.21875  , 0         , 0         , 127.875   , 465.91357 , 69.67529  , 5.46875   , 0.78125   , 3.125     , 5.46875   , 701.9679  , 0.5       , 17        , 1.5686275 
4.896,4896, 36.75     , 33        , 1023.96875, 0         , 0         , 0.9970703 , 0.9794922 , 2         , 374.85    , 374.7875  , 42517.453 , 42533.375 , 10.916138 , 24.345398 , 5120.9863 , -0.75     , 1.0120001 , 0.97200006, 1012.423  , 452.81262 , 452.14926 , 451.8176  , 452.56387 , 446.42795 , 162.37323 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 68.1875   , 0         , 0         , 127.875   , 460.85562 , 69.49585  , 5.46875   , 1.5625    , 3.125     , 6.25      , 711.9674  , -1        , 17        , 1.5686275 
4.996,4996, 36.75     , 33        , 1023.96875, 0         , 0         , 0.9941406 , 0.98046875, 2         , 374.6     , 374.6     , 42602.363 , 42626.242 , 11.016846 , 24.337769 , 5094.4526 , -1.125    , 1.016     , 0.9760001 , 1012.423  , 453.89053 , 453.47595 , 453.39304 , 453.55887 , 447.92047 , 163.60252 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 68.25     , 0         , 0         , 127.875   , 466.0794  , 69.31641  , 5.46875   , 1.5625    , 3.125     , 6.25      , 713.9673  , -1        , 17        , 1.5686275 
5.096,5096, 36.75     , 33        , 1023.96875, 0         , 0         , 0.99316406, 0.984375  , 2         , 374.6     , 374.5375  , 42570.52  , 42644.816 , 11.062622 , 24.343872 , 5097.106  , -1.5      , 1.0120001 , 0.97200006, 1012.423  , 454.80264 , 452.81262 , 452.6468  , 453.06137 , 446.75964 , 162.69115 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 67.71875  , 0         , 0         , 127.875   , 457.12433 , 69.13696  , 5.46875   , 1.5625    , 3.125     , 5.46875   , 712.96735 , -2        , 17        , 1.5686275 
5.196,5196, 36.75     , 33        , 1023.96875, 0         , 0         , 0.98828125, 0.99121094, 2         , 374.5375  , 374.475   , 42517.453 , 42644.816 , 11.090088 , 24.343872 , 5123.6396 , -1.5      , 1.0120001 , 0.98      , 1012.423  , 455.5489  , 453.31012 , 453.2272  , 453.47595 , 448.16922 , 163.6661  , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 67.28125  , 0         , 0         , 127.875   , 454.47095 , 68.95752  , 5.46875   , 1.5625    , 3.125     , 6.25      , 711.9674  , -2.5      , 17        , 1.5686275 
5.296,5296, 36.75     , 33        , 1023.96875, 0         , 0         , 0.9873047 , 0.99902344, 2         , 374.5375  , 374.475   , 42517.453 , 42570.52  , 10.980225 , 24.343872 , 5128.9463 , -1.875    , 0.99200004, 0.98800004, 1012.423  , 457.29016 , 454.80264 , 454.47095 , 455.21722 , 448.66675 , 164.38673 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 67.8125   , 0         , 0         , 127.875   , 463.0944  , 68.778076 , 5.46875   , 1.5625    , 3.125     , 6.25      , 713.9673  , -2        , 17        , 1.5686275 
5.396,5396, 36.75     , 33        , 1023.96875, 0         , 0         , 0.9824219 , 0.9970703 , 2         , 374.5375  , 374.475   , 42549.293 , 42737.684 , 11.080933 , 24.337769 , 5126.293  , -1.875    , 0.9760001 , 0.99200004, 1012.423  , 457.9535  , 453.47595 , 453.1443  , 453.80762 , 447.83755 , 163.45416 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 67.65625  , 0         , 0         , 127.875   , 459.52893 , 68.59863  , 5.46875   , 1.5625    , 3.125     , 6.25      , 716.96716 , -2        , 17        , 1.5686275 
5.496,5496, 36.75     , 33        , 1023.96875, 0         , 0         , 0.9824219 , 1.0009766 , 2         , 374.5375  , 374.4125  , 42671.348 , 42663.39  , 11.044312 , 24.336243 , 5099.76   , -1.875    , 0.984     , 1.008     , 1012.423  , 457.70474 , 454.2222  , 454.2222  , 454.3051  , 448.25214 , 163.39058 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 67.4375   , 0         , 0         , 127.875   , 458.69977 , 68.41919  , 5.46875   , 1.5625    , 3.125     , 6.25      , 711.9674  , -2        , 17        , 1.5686275 
5.596,5596, 36.75     , 33        , 1023.96875, 0         , 0         , 0.9824219 , 0.9970703 , 2         , 374.5375  , 374.475   , 42713.805 , 42589.094 , 10.906982 , 24.345398 , 5094.4526 , -1.5      , 0.97200006, 1.0200001 , 1012.423  , 457.37308 , 453.47595 , 453.47595 , 453.55887 , 447.92047 , 163.85686 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 67.96875  , 0         , 0         , 127.875   , 462.84564 , 68.239746 , 5.46875   , 1.5625    , 3.125     , 6.25      , 707.9676  , -1.5      , 17        , 1.5686275 
5.696,5696, 36.75     , 33        , 1023.96875, 0         , 0         , 0.984375  , 1.0039062 , 2         , 374.475   , 374.4125  , 42687.27  , 42663.39  , 11.035156 , 24.339294 , 5113.0264 , -0.75     , 0.97200006, 1.024     , 1012.423  , 456.87558 , 454.47095 , 454.3051  , 454.6368  , 448.83258 , 164.13239 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 68.4375   , 0         , 0         , 127.875   , 467.24026 , 68.0603   , 5.46875   , 0.78125   , 3.125     , 6.25      , 710.96747 , -1        , 17        , 1.5686275 
5.796,5796, 36.75     , 33        , 1023.96875, 0         , 0         , 0.98828125, 0.99902344, 2         , 374.4125  , 374.35    , 42528.066 , 42681.96  , 11.071777 , 24.337769 , 5107.7197 , -1.125    , 0.9760001 , 1.0320001 , 1012.423  , 455.88055 , 454.38803 , 454.3051  , 454.47095 , 448.5009  , 164.25957 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 68.53125  , 0         , 0         , 127.875   , 469.64487 , 68.16284  , 5.46875   , 1.5625    , 3.125     , 6.25      , 705.96765 , -1        , 17        , 1.9607843 
5.896,5896, 36.75     , 33        , 1023.96875, 0         , 0         , 0.99609375, 0.99121094, 2         , 374.2875  , 374.2875  , 42607.668 , 42756.258 , 11.14502  , 24.339294 , 5086.4927 , -0.375    , 0.9760001 , 1.0200001 , 1012.423  , 456.1293  , 456.79266 , 456.79266 , 456.79266 , 452.48093 , 165.80678 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 69.78125  , 0         , 0         , 127.875   , 473.0445  , 68.342285 , 4.6875    , 1.5625    , 3.125     , 6.25      , 712.96735 , -0.5      , 17        , 1.9607843 
5.996,5996, 36.75     , 33        , 1023.96875, 0         , 0         , 0.99902344, 0.9902344 , 2         , 374.225   , 374.1625  , 42607.668 , 43350.61  , 11.84845  , 24.291992 , 5086.4927 , -1.875    , 1.0680001 , 1.1       , 1012.423  , 466.41107 , 469.06445 , 468.8157  , 469.3132  , 464.1723  , 173.37332 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 70.21875  , 0         , 0         , 127.875   , 471.55197 , 68.52173  , 5.46875   , 2.34375   , 3.125     , 7.03125   , 711.9674  , -2.5      , 17        , 1.5686275 
6.096,6096, 36.75     , 33        , 1023.96875, 0         , 0         , 1.0058594 , 0.98535156, 2         , 374.1     , 374.0375  , 42522.76  , 43517.77  , 12.101746 , 24.287415 , 5110.373  , -3        , 1.0600001 , 1.056     , 1012.423  , 469.39612 , 468.15234 , 467.65485 , 468.64987 , 461.68478 , 169.7702  , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 67.59375  , 0         , 0         , 127.875   , 465.91357 , 68.70117  , 5.46875   , 2.34375   , 3.125     , 6.25      , 718.9671  , -3        , 17        , 1.5686275 
6.196,6196, 36.75     , 33        , 1023.96875, 0         , 0         , 1.0058594 , 0.98535156, 2         , 374.1625  , 374.1625  , 42650.12  , 43016.285 , 11.506653 , 24.325562 , 5110.373  , -3        , 1.0320001 , 1.016     , 1012.423  , 465.33316 , 463.50897 , 463.0944  , 463.92355 , 456.70975 , 167.20564 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 67.625    , 0         , 0         , 127.875   , 458.20224 , 68.880615 , 4.6875    , 1.5625    , 3.125     , 6.25      , 728.9666  , -3        , 17        , 1.5686275 
6.296,6296, 36.75     , 33        , 1023.96875, 0         , 0         , 0.9970703 , 0.98828125, 2         , 374.35    , 374.2875  , 42745.645 , 42811.977 , 11.216736 , 24.339294 , 5110.373  , -3        , 1.028     , 1.0040001 , 1012.423  , 460.3581  , 459.52893 , 459.52893 , 459.61185 , 452.97845 , 165.51006 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 67.40625  , 0         , 0         , 127.875   , 461.60187 , 69.06006  , 4.6875    , 1.5625    , 3.125     , 6.25      , 722.9669  , -2.5      , 17        , 1.5686275 
6.396,6396, 36.75     , 33        , 1023.96875, 0         , 0         , 0.9941406 , 0.99121094, 2         , 374.5375  , 374.475   , 42851.777 , 42811.977 , 11.16333  , 24.337769 , 5086.4927 , -1.875    , 1.008     , 0.98      , 1012.423  , 457.37308 , 456.87558 , 456.70975 , 457.12433 , 450.7397  , 163.327   , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 67.78125  , 0         , 0         , 127.875   , 463.5919  , 69.2395   , 4.6875    , 1.5625    , 3.125     , 6.25      , 726.96674 , -1.5      , 17        , 1.5686275 
6.496,6496, 36.75     , 33        , 1023.96875, 0         , 0         , 0.98828125, 0.99316406, 2         , 374.6     , 374.5375  , 42931.38  , 42681.96  , 10.917664 , 24.349976 , 5089.146  , -1.125    , 1         , 0.9760001 , 1012.423  , 453.97345 , 455.6318  , 455.5489  , 455.79764 , 448.9155  , 163.51775 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 68.59375  , 0         , 0         , 127.875   , 465.16733 , 69.418945 , 4.6875    , 1.5625    , 3.125     , 6.25      , 720.967   , -1        , 17        , 1.5686275 
6.596,6596, 36.75     , 33        , 1023.96875, 0         , 0         , 0.984375  , 0.9970703 , 2         , 374.6625  , 374.6     , 42857.086 , 42607.668 , 10.916138 , 24.36676  , 5086.4927 , -1.125    , 0.99600005, 0.99600005, 1012.5059 , 455.1343  , 456.46097 , 456.29514 , 456.62683 , 451.9005  , 165.51006 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 68.8125   , 0         , 0         , 127.875   , 461.2702  , 69.59839  , 4.6875    , 1.5625    , 3.125     , 6.25      , 721.9669  , -2        , 17        , 1.5686275 
6.696,6696, 36.75     , 33        , 1023.96875, 0         , 0         , 0.98046875, 1.0009766 , 2         , 374.6     , 374.6     , 42772.176 , 42941.992 , 11.398315 , 24.336243 , 5110.373  , -1.875    , 1.008     , 1.0400001 , 1012.5888 , 459.3631  , 463.42606 , 463.42606 , 463.50897 , 458.20224 , 169.07077 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 69.5      , 0         , 0         , 127.875   , 465.83066 , 69.77783  , 4.6875    , 1.5625    , 3.125     , 6.25      , 723.96686 , -2        , 17        , 1.5686275 
6.796,6796, 36.75     , 33        , 1023.96875, 0         , 0         , 0.98046875, 1.0058594 , 2         , 374.6625  , 374.6     , 42692.574 , 43053.434 , 11.543274 , 24.327087 , 5107.7197 , -1.875    , 1.024     , 1.064     , 1012.5059 , 464.33813 , 467.9865  , 467.9036  , 468.15234 , 461.7677  , 170.74516 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 69.3125   , 0         , 0         , 127.875   , 463.5919  , 69.957275 , 4.6875    , 1.5625    , 3.125     , 7.03125   , 723.96686 , -2.5      , 17        , 1.5686275 
6.896,6896, 36.75     , 33        , 1023.96875, 0         , 0         , 0.984375  , 1.0058594 , 2         , 374.6625  , 374.6625  , 42846.473 , 43109.152 , 11.543274 , 24.324036 , 5083.8394 , -2.625    , 1.0120001 , 1.052     , 1012.5059 , 464.25522 , 464.91858 , 464.91858 , 465.0015  , 458.20224 , 167.90506 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 68.21875  , 0         , 0         , 127.875   , 459.77768 , 70.13672  , 4.6875    , 1.5625    , 3.125     , 6.25      , 731.9665  , -2.5      , 17        , 1.5686275 
6.996,6996, 36.75     , 33.75     , 1023.96875, 0         , 0         , 0.98828125, 1.0039062 , 2         , 374.725   , 374.725   , 42851.777 , 42923.418 , 11.326599 , 24.339294 , 5083.8394 , -2.625    , 0.98800004, 1.052     , 1012.5059 , 459.61185 , 460.85562 , 460.6898  , 461.10437 , 453.97345 , 165.95514 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 68.03125  , 0         , 0         , 127.875   , 460.93854 , 70.31616  , 4.6875    , 1.5625    , 3.125     , 7.03125   , 723.96686 , -2.5      , 17        , 1.5686275 
7.096,7096, 36.75     , 33.75     , 1023.96875, 0         , 0         , 0.9902344 , 0.99902344, 2         , 374.85    , 374.85    , 42915.457 , 42811.977 , 11.126709 , 24.345398 , 5081.186  , -1.5      , 0.98      , 1.0400001 , 1012.423  , 456.21222 , 457.9535  , 457.70474 , 458.28516 , 451.65176 , 165.27692 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 68.40625  , 0         , 0         , 127.875   , 462.92856 , 70.495605 , 4.6875    , 1.5625    , 3.125     , 6.25      , 721.9669  , -1.5      , 17        , 1.5686275 
7.196,7196, 36.75     , 33.75     , 1023.96875, 0         , 0         , 0.99121094, 0.99609375, 2         , 374.9125  , 374.9125  , 42936.684 , 42756.258 , 11.026001 , 24.351501 , 5099.76   , -1.125    , 0.96800005, 1.028     , 1012.423  , 454.5539  , 456.9585  , 456.70975 , 457.20724 , 450.8226  , 164.21718 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 69.21875  , 0         , 0         , 127.875   , 470.14236 , 70.67505  , 4.6875    , 0.78125   , 3.125     , 6.25      , 716.96716 , -0.5      , 17        , 1.9607843 
7.296,7296, 36.75     , 33.75     , 1023.96875, 0         , 0         , 0.99316406, 0.99316406, 2         , 374.85    , 374.85    , 42936.684 , 42849.125 , 11.170959 , 24.343872 , 5099.76   , -0.75     , 0.99600005, 1.0600001 , 1012.423  , 458.0364  , 462.76273 , 462.76273 , 462.84564 , 457.87057 , 169.98215 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 70.71875  , 0         , 0         , 127.875   , 471.55197 , 70.85449  , 4.6875    , 1.5625    , 3.125     , 7.03125   , 712.96735 , -1        , 17        , 1.5686275 
7.396,7396, 36.75     , 33.75     , 1023.96875, 0         , 0         , 1.0009766 , 0.9902344 , 2         , 374.725   , 374.725   , 43064.047 , 43220.594 , 11.512756 , 24.313354 , 5078.5327 , -0.75     , 1.024     , 1.072     , 1012.423  , 463.75772 , 467.82068 , 467.82068 , 467.9036  , 463.1773  , 171.91087 , 0         , 0         , 0         , 0         , 0         , 0         , 0.9980469 , 0.9980469 , 70.8125   , 0         , 0         , 127.875   , 469.14737 , 71.033936 , 4.6875    , 2.34375   , 3.125     , 7.03125   , 718.9671  , -1.5      , 17        , 1.5686275 
